"SKU*","Parent SKU","Name","Subtitle","Brand","Active","Approved","Virtual","RRP","Cost Price","Price (Default)","Default Purchase Price","Tax Free Item","Description","Category","UPC/EAN","UPC/EAN 1","UPC/EAN 2","UPC/EAN 3","Height (Shipping)","Cubic (Shipping)","Width (Shipping)","Selling Unit of Measure","SEO Meta Keywords","Length (Shipping)","Weight (shipping)","Shipping Category","SEO Meta Description","SEO Page Title","Specific Type 1","Specific Value 1","Specific Type 2","Specific Value 2","Custom Label/Code","Split for Warehouse Picking","Handling Time (days)","Kit Components","pdf2","Pick Zone","Upsell Products","Editable Kits","Sort Order 2","Sort Order 1","Promotion Price","Supplier Product Name","Enquire Now","Tax Inclusive","Bullet points","Specific Type 3","Tax Category","pdf3","Promotion Start Date","Service Item","Incoming Qty","Lead Time","Promotion Expiry Date","Preorder Qty","Date Added","Short Description","Primary Supplier","Supplier Item Code","Date Of Arrival","Youtube Video ID","Promotion ID","Display Template","Price (A)","Specific Value 3","Price (B)","Price (C)","Price (D)","Price (E)","Price (F)","ePID for eBay United States","ePID for eBay Canada (English)","ePID for eBay UK","ePID for eBay Australia","ePID for eBay Germany","Qty In Stock (DE Water Products)"
"OCRC244.5","OCRC200","Repair Clamp 200mm wide","","Orbit Couplings","y","y","n","0.00","0.00000000","595.00","0.00000000","n","","Pipe Repair Clamps;Orbit Pipe Repair Clamps","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Repair Clamp 200mm wide","Size - please check product sizing before ordering","244.5mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 60.3mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 16 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 12:48:12","Sleeve Material:EPDM;","","","0000-00-00","","","","595.00","","","","","","","","","","","","0"
"OCRC250.0","OCRC200","Repair Clamp 200mm wide","","Orbit Couplings","y","y","n","0.00","0.00000000","635.00","0.00000000","n","","Pipe Repair Clamps;Orbit Pipe Repair Clamps","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Repair Clamp 200mm wide","Size - please check product sizing before ordering","250.0mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 60.3mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 16 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 12:48:12","Sleeve Material:EPDM;","","","0000-00-00","","","","635.00","","","","","","","","","","","","0"
"OCRC254.0","OCRC200","Repair Clamp 200mm wide","","Orbit Couplings","y","y","n","0.00","0.00000000","636.00","0.00000000","n","","Pipe Repair Clamps;Orbit Pipe Repair Clamps","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Repair Clamp 200mm wide","Size - please check product sizing before ordering","254.0mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 60.3mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 16 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 12:48:12","Sleeve Material:EPDM;","","","0000-00-00","","","","636.00","","","","","","","","","","","","0"
"OCRC256.0","OCRC200","Repair Clamp 200mm wide","","Orbit Couplings","y","y","n","0.00","0.00000000","637.00","0.00000000","n","","Pipe Repair Clamps;Orbit Pipe Repair Clamps","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Repair Clamp 200mm wide","Size - please check product sizing before ordering","256.0mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 60.3mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 16 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 12:48:12","Sleeve Material:EPDM;","","","0000-00-00","","","","637.00","","","","","","","","","","","","0"
"OCRC267.0","OCRC200","Repair Clamp 200mm wide","","Orbit Couplings","y","y","n","0.00","0.00000000","639.00","0.00000000","n","","Pipe Repair Clamps;Orbit Pipe Repair Clamps","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Repair Clamp 200mm wide","Size - please check product sizing before ordering","267.0mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 60.3mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 16 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 12:48:12","Sleeve Material:EPDM;","","","0000-00-00","","","","639.00","","","","","","","","","","","","0"
"OCRC273.0","OCRC200","Repair Clamp 200mm wide","","Orbit Couplings","y","y","n","0.00","0.00000000","729.00","0.00000000","n","","Pipe Repair Clamps;Orbit Pipe Repair Clamps","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Repair Clamp 200mm wide","Size - please check product sizing before ordering","273.0mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 60.3mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 16 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 12:48:12","Sleeve Material:EPDM;","","","0000-00-00","","","","729.00","","","","","","","","","","","","0"
"OCRC280.0","OCRC200","Repair Clamp 200mm wide","","Orbit Couplings","y","y","n","0.00","0.00000000","730.00","0.00000000","n","","Pipe Repair Clamps;Orbit Pipe Repair Clamps","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Repair Clamp 200mm wide","Size - please check product sizing before ordering","280.0mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 60.3mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 16 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 12:48:12","Sleeve Material:EPDM;","","","0000-00-00","","","","730.00","","","","","","","","","","","","0"
"OCRC285.0","OCRC200","Repair Clamp 200mm wide","","Orbit Couplings","y","y","n","0.00","0.00000000","732.00","0.00000000","n","","Pipe Repair Clamps;Orbit Pipe Repair Clamps","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Repair Clamp 200mm wide","Size - please check product sizing before ordering","285.0mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 60.3mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 16 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 12:48:12","Sleeve Material:EPDM;","","","0000-00-00","","","","732.00","","","","","","","","","","","","0"
"OCRC300","","Orbit Pipe Repair Clamp Series 2 and 300mm long","","Orbit Repair Clamp 2 - 300mm wide","y","y","n","0.00","0.00000000","1060.00","0.00000000","n","<p>The Orbit Pipe Repair Clamp Series 2 and 300mm long&nbsp;with 4 bolts.</p>

<p><span style=""color: rgb(51, 51, 51); font-family: sans-serif, Arial, Verdana, &quot;Trebuchet MS&quot;; font-size: 13px; background-color: rgb(255, 255, 255);"">Measure the pipe outside diameter before ordering.</span></p>

<p><u><strong>For Repair Use Only</strong></u>. This clamp cannot be used as a pipe coupling.</p>

<p>&nbsp;</p>

<p><span style=""font-size: 18px;""><b><u>Repair Clamp Series 2</u></b></span></p>

<p><span style=""font-size:16px;"">The pipe repair clamp has a double casing, and double lock parts, so splits into two halves. Providing extra locking strength for a tighter seal and a greater OD range tolerance.</span></p>

<p>&nbsp;</p>

<p>Price shown is for EPDM rubber or NBR rubber sealing sleeve.</p>

<p>- Different rubber material options are available such as NBR, EPDM, Viton - contact us for a quote.</p>

<p>- 12 months warranty on manufacturing defects only.</p>
","Pipe Repair Clamps;Orbit Pipe Repair Clamps","","","","","0.000","0.000000000","0.000","","Orbit Pipe Repair Clamp Series 2 and 300mm long","0.000","0.0000","0","Orbit Pipe Repair Clamp Series 2 and 300mm long - seal your leaking pipes","Orbit Pipe Repair Clamp Series 2 and 300mm long","","","","","","n","","","","","","n","10","10","","","n","n","<ul><li>Size From: 88.0mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 16 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","","0000-00-00 00:00:00","0","2018-09-10 00:00:00","","","","0000-00-00","qMP7I46zaKE","","","1060.00","","","","","","","","","","","","0"
"OCRC304.0","OCRC300","Repair Clamp 300mm wide","","Orbit Couplings","y","y","n","0.00","0.00000000","1060.00","0.00000000","n","","Pipe Repair Clamps;Orbit Pipe Repair Clamps","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Repair Clamp 300mm wide","Size - please check product sizing before ordering","304.0mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 304.0mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 10 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 12:48:12","Sleeve Material:EPDM;","","","0000-00-00","","","","1060.00","","","","","","","","","","","","0"
"OCRC306.0","OCRC300","Repair Clamp 300mm wide","","Orbit Couplings","y","y","n","0.00","0.00000000","1067.00","0.00000000","n","","Pipe Repair Clamps;Orbit Pipe Repair Clamps","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Repair Clamp 300mm wide","Size - please check product sizing before ordering","306.0mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 304.0mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 10 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 12:48:12","Sleeve Material:EPDM;","","","0000-00-00","","","","1067.00","","","","","","","","","","","","0"
"OCRC312.0","OCRC300","Repair Clamp 300mm wide","","Orbit Couplings","y","y","n","0.00","0.00000000","1073.00","0.00000000","n","","Pipe Repair Clamps;Orbit Pipe Repair Clamps","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Repair Clamp 300mm wide","Size - please check product sizing before ordering","312.0mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 304.0mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 10 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 12:48:12","Sleeve Material:EPDM;","","","0000-00-00","","","","1073.00","","","","","","","","","","","","0"
"OCRC315.0","OCRC300","Repair Clamp 300mm wide","","Orbit Couplings","y","y","n","0.00","0.00000000","1079.00","0.00000000","n","","Pipe Repair Clamps;Orbit Pipe Repair Clamps","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Repair Clamp 300mm wide","Size - please check product sizing before ordering","315.0mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 304.0mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 10 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 12:48:12","Sleeve Material:EPDM;","","","0000-00-00","","","","1079.00","","","","","","","","","","","","0"
"OCRC323.9","OCRC300","Orbit Pipe Repair Clamp 300mm wide","","Orbit Repair Clamp 2 - 300mm wide","y","y","n","0.00","0.00000000","1100.00","0.00000000","n","","Pipe Repair Clamps;Orbit Pipe Repair Clamps","","","","","0.000","0.000000000","0.000","","Orbit Pipe Repair Clamp 300mm wide","0.000","0.0000","0","Orbit Pipe Repair Clamp 300mm wide - seal your leaking pipes","Orbit Pipe Repair Clamp 300mm wide","Size - please check product sizing before ordering","323.9mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 304.0mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 10 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 00:00:00","Sleeve Material: EPDM; Casing Material: 316 Stainless Steel","","","0000-00-00","","","","1100.00","","","","","","","","","","","","1"
"OCRC355.0","OCRC300","Repair Clamp 300mm wide","","Orbit Couplings","y","y","n","0.00","0.00000000","1161.00","0.00000000","n","","Pipe Repair Clamps;Orbit Pipe Repair Clamps","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Repair Clamp 300mm wide","Size - please check product sizing before ordering","355.0mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 304.0mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 10 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 12:48:12","Sleeve Material:EPDM;","","","0000-00-00","","","","1161.00","","","","","","","","","","","","0"
"OCRC355.6","OCRC400","Repair Clamp 400mm wide","","Orbit Couplings","y","y","n","0.00","0.00000000","1889.00","0.00000000","n","","Pipe Repair Clamps;Orbit Pipe Repair Clamps","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Repair Clamp 400mm wide","Size - please check product sizing before ordering","355.6mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 355.6mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 10 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 12:48:12","Sleeve Material:EPDM;","","","0000-00-00","","","","1889.00","","","","","","","","","","","","0"
"OCRC400","","Orbit Pipe Repair Clamp Series 1 and 400mm long","","Orbit Pipe Repair Clamp 400mm wide","y","y","n","0.00","0.00000000","667.00","0.00000000","n","<p>The Orbit Pipe Repair Clamp Series 1 and&nbsp;400mm long&nbsp;with 6 bolts.</p>

<p>Wrap around your pipe to seal any leaking holes or cracks in your piping system.</p>

<p>Manufactured from 316 stainless steel and rubber.</p>

<p><u><strong>For Pipe Repair Use Only.</strong></u> This cannot be used as a pipe coupling.</p>

<p>Please check your pipe Outside diameter before ordering.</p>

<p>Price shown is for EPDM rubber or NBR rubber sleeve.&nbsp;</p>

<p>- Different rubber material options are available such as NBR, EPDM, Viton - contact us for a quote.</p>

<p>- 12 months warranty on manufacturing defects only.</p>
","Pipe Repair Clamps;Orbit Pipe Repair Clamps","","","","","0.000","0.000000000","0.000","","Orbit Pipe Repair Clamp Series 1 and 400mm long","0.000","0.0000","0","Orbit Pipe Repair Clamp Series 1 and 400mm long - seal your leaking pipes","Orbit Pipe Repair Clamp Series 1 and 400mm long","","","","","","n","","","","","","n","9","9","","","n","n","<ul><li>Size From: 88.9mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 16 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","","0000-00-00 00:00:00","0","2018-09-10 00:00:00","Sleeve Material: EPDM, Casing Material: 316 Stainless Steel","","","0000-00-00","T29C_Orb2r4","","","667.00","","","","","","","","","","","","0"
"OCRC400.0","OCRC400","Repair Clamp 400mm wide","","Orbit Couplings","y","y","n","0.00","0.00000000","1924.00","0.00000000","n","","Pipe Repair Clamps;Orbit Pipe Repair Clamps","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Repair Clamp 400mm wide","Size - please check product sizing before ordering","400.0mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 355.6mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 10 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 12:48:12","Sleeve Material:EPDM;","","","0000-00-00","","","","1924.00","","","","","","","","","","","","0"
"OCRC400x88.9","OCRC400","Orbit Pipe Repair Clamp 400mm wide [Size: 88.9mm]","","Orbit Pipe Repair Clamp 400mm wide","y","y","n","0.00","0.00000000","667.00","0.00000000","n","","Pipe Repair Clamps;Orbit Pipe Repair Clamps","","","","","0.000","0.000000000","0.000","","Orbit Pipe Repair Clamp 400mm wide","0.000","0.0000","0","Orbit Pipe Repair Clamp 400mm wide - seal your leaking pipes","Orbit Pipe Repair Clamp 400mm wide [Size: 88.9mm]","Size - please check product sizing before ordering","88.9mm","","","","n","","","","","","n","0","0","","","n","y","","","","","0000-00-00 00:00:00","n","0","","0000-00-00 00:00:00","0","2019-01-23 00:00:00","","","","0000-00-00","","","","667.00","","","","","","","","","","","","1"
"OCRC400_273.0","OCRC400","Repair Clamp 400mm wide [Size - please check product sizing before ordering: 273.0mm]","","Orbit Couplings","y","y","n","0.00","0.00000000","1349.00","0.00000000","n","","Pipe Repair Clamps;Orbit Pipe Repair Clamps","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Repair Clamp 400mm wide [Size - please check product sizing before ordering: 273.0mm]","Size - please check product sizing before ordering","273.0mm","","","","n","","","","","","n","0","0","","","n","y","","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2020-11-30 00:00:00","","","","0000-00-00","","","","1349.00","","","","","","","","","","","",""
"OCRC400_323.9","OCRC400","Repair Clamp 400mm wide [Size - please check product sizing before ordering: 323.9mm]","","Orbit Couplings","y","y","n","0.00","0.00000000","1863.00","0.00000000","n","","Pipe Repair Clamps;Orbit Pipe Repair Clamps","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Repair Clamp 400mm wide [Size - please check product sizing before ordering: 323.9mm]","Size - please check product sizing before ordering","323.9mm","","","","n","","","","","","n","0","0","","","n","y","","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2020-11-30 00:00:00","","","","0000-00-00","","","","1863.00","","","","","","","","","","","",""
"OCRC400_762.0","OCRC400","Repair Clamp 400mm wide [Size - please check product sizing before ordering: 762.0mm]","","Orbit Couplings","y","y","n","0.00","0.00000000","4454.00","0.00000000","n","","Pipe Repair Clamps;Orbit Pipe Repair Clamps","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Repair Clamp 400mm wide [Size - please check product sizing before ordering: 762.0mm]","Size - please check product sizing before ordering","762.0mm","","","","n","","","","","","n","0","0","","","n","y","","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2021-04-14 00:00:00","","","","0000-00-00","","","","4454.00","","","","","","","","","","","",""
"OCRC400_88.9","","Repair Clamp 400mm wide","","Orbit Couplings","n","n","n","0.00","0.00000000","608.00","0.00000000","n","","Pipe Repair Clamps;Orbit Pipe Repair Clamps","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Repair Clamp 400mm wide","","","","","","n","","","","","","n","0","0","","","n","y","","","","","0000-00-00 00:00:00","n","0","","0000-00-00 00:00:00","0","2019-01-23 00:00:00","","","","0000-00-00","","","","608.00","","","","","","","","","","","","1"
"OCRC406.4","OCRC400","Repair Clamp 400mm wide","","Orbit Couplings","y","y","n","0.00","0.00000000","1958.00","0.00000000","n","","Pipe Repair Clamps;Orbit Pipe Repair Clamps","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Repair Clamp 400mm wide","Size - please check product sizing before ordering","406.4mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 355.6mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 10 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 12:48:12","Sleeve Material:EPDM;","","","0000-00-00","","","","1958.00","","","","","","","","","","","","0"
"OCRC427.0","OCRC400","Repair Clamp 400mm wide","","Orbit Couplings","y","y","n","0.00","0.00000000","1991.00","0.00000000","n","","Pipe Repair Clamps;Orbit Pipe Repair Clamps","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Repair Clamp 400mm wide","Size - please check product sizing before ordering","427.0mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 355.6mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 10 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 12:48:12","Sleeve Material:EPDM;","","","0000-00-00","","","","1991.00","","","","","","","","","","","","0"
"OCRC450.0","OCRC400","Repair Clamp 400mm wide","","Orbit Couplings","y","y","n","0.00","0.00000000","2012.00","0.00000000","n","","Pipe Repair Clamps;Orbit Pipe Repair Clamps","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Repair Clamp 400mm wide","Size - please check product sizing before ordering","450.0mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 355.6mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 10 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 12:48:12","Sleeve Material:EPDM;","","","0000-00-00","","","","2012.00","","","","","","","","","","","","0"
"OCRC457.2","OCRC400","Repair Clamp 400mm wide","","Orbit Couplings","y","y","n","0.00","0.00000000","2025.00","0.00000000","n","","Pipe Repair Clamps;Orbit Pipe Repair Clamps","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Repair Clamp 400mm wide","Size - please check product sizing before ordering","457.2mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 355.6mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 10 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 12:48:12","Sleeve Material:EPDM;","","","0000-00-00","","","","2025.00","","","","","","","","","","","","0"
"OCRC500.0","OCRC400","Repair Clamp 400mm wide","","Orbit Couplings","y","y","n","0.00","0.00000000","2687.00","0.00000000","n","","Pipe Repair Clamps;Orbit Pipe Repair Clamps","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Repair Clamp 400mm wide","Size - please check product sizing before ordering","500.0mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 355.6mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 10 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 12:48:12","Sleeve Material:EPDM;","","","0000-00-00","","","","2687.00","","","","","","","","","","","","0"
"OCRC508.0","OCRC400","Repair Clamp 400mm wide","","Orbit Couplings","y","y","n","0.00","0.00000000","2699.00","0.00000000","n","","Pipe Repair Clamps;Orbit Pipe Repair Clamps","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Repair Clamp 400mm wide","Size - please check product sizing before ordering","508.0mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 355.6mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 10 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 12:48:12","Sleeve Material:EPDM;","","","0000-00-00","","","","2699.00","","","","","","","","","","","","0"
"OCRC55","","Orbit Pipe Repair Clamp Series 1 and 55mm long","","Orbit Pipe Repair Clamp 55mm wide","y","y","n","0.00","0.00000000","201.00","0.00000000","n","<p>The Orbit Pipe Repair Clamp Series 1 and 55mm long&nbsp;with 2 bolts. For small Outside diameter pipes only.</p>

<p>Wrap around your small OD pipe to seal any leaking hole or crack.</p>

<p>Manufactured from 316 stainless steel and rubber.</p>

<p>For <u><strong>Pipe Repair Use Only.&nbsp;</strong></u>This cannot be used as a pipe coupling.</p>

<p>Please check your pipe Outside diameter before ordering.</p>

<p>Price shown is for EPDM rubber or NBR rubber sealing sleeve.</p>

<p>- Available in a range of different rubber materials such as NBR, EPDM, Viton - contact us for a quote.</p>

<p>- 12 months warranty on manufacturing defects only.</p>
","Pipe Repair Clamps;Orbit Pipe Repair Clamps","","","","","0.000","0.000000000","0.000","","Orbit Pipe Repair Clamp 55mm wide","0.000","0.0000","0","Orbit Pipe Repair Clamp 55mm wide - seal your leaking pipes","Orbit Pipe Repair Clamp 55mm wide","","","","","","n","","","","","","n","15","15","","","n","n","<ul><li>Size From: 48.3mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 16 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","","0000-00-00 00:00:00","0","2018-09-10 00:00:00","","","","0000-00-00","VRei4m3c3Ck","","","201.00","","","","","","","","","","","","0"
"OCRC55X48.3","OCRC55","Orbit Pipe Repair Clamp 55mm wide","","Orbit Pipe Repair Clamp 55mm wide","y","y","n","0.00","0.00000000","201.00","0.00000000","n","","Pipe Repair Clamps;Orbit Pipe Repair Clamps","","","","","0.000","0.000000000","0.000","","Orbit Pipe Repair Clamp 55mm wide","0.000","0.0000","0","Orbit Pipe Repair Clamp 55mm wide - seal your leaking pipes","Orbit Pipe Repair Clamp 55mm wide","Size - please check product sizing before ordering","48.3mm Pipe Outside Diameter sizing","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 48.3mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 16 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 00:00:00","Sleeve Material: EPDM; Casing Material: 316 Stainless Steel","","","0000-00-00","","","","201.00","","","","","","","","","","","","0"
"OCRC55X50.0","OCRC55","Repair Clamp 55mm wide","","Orbit Couplings","y","y","n","0.00","0.00000000","203.00","0.00000000","n","","Pipe Repair Clamps;Orbit Pipe Repair Clamps","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Repair Clamp 55mm wide","Size - please check product sizing before ordering","50.0mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 48.3mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 16 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 12:48:12","Sleeve Material:EPDM;","","","0000-00-00","","","","203.00","","","","","","","","","","","","0"
"OCRC55X54.0","OCRC55","Repair Clamp 55mm wide","","Orbit Couplings","y","y","n","0.00","0.00000000","204.00","0.00000000","n","","Pipe Repair Clamps;Orbit Pipe Repair Clamps","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Repair Clamp 55mm wide","Size - please check product sizing before ordering","54.0mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 48.3mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 16 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 12:48:12","Sleeve Material:EPDM;","","","0000-00-00","","","","204.00","","","","","","","","","","","","0"
"OCRC55X57.0","OCRC55","Repair Clamp 55mm wide","","Orbit Couplings","y","y","n","0.00","0.00000000","205.00","0.00000000","n","","Pipe Repair Clamps;Orbit Pipe Repair Clamps","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Repair Clamp 55mm wide","Size - please check product sizing before ordering","57.0mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 48.3mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 16 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 12:48:12","Sleeve Material:EPDM;","","","0000-00-00","","","","205.00","","","","","","","","","","","","0"
